stop_id,stop_lat,stop_lon
5456536,50.005,14.98777
5455530,50.39222,15.46944
5454016,50.18166,14.24722
5453899,50.4300482,13.0352932
5453919,50.4400803,13.069518
5473896,49.41361,13.6125
5433314,49.91027,18.15361
5474835,49.76222,13.24444
5100410,54.1821911,15.5708986
5456506,49.97305,15.13833
5454912,50.77,15.36555
5454942,50.76194,15.34638
5613600,48.7228349,21.2686703
5455479,50.40027,13.95388
5453249,50.6329814,13.9879341
5454541,50.31722,14.67055
5456610,50.56861,15.40361
5476245,49.99361,13.51888
5433182,49.5375,17.25055
5434455,49.215,15.80444
5108041,50.0686663,19.947802
5434465,49.19222,16.20361
5435352,49.48638,17.18083
5476255,49.98861,13.48944
5454396,50.23805,14.31361
5453946,50.23166,14.28333
5454526,50.22416,14.29777
5476535,50.3306307,12.5027932
5476525,50.311645,12.518667
5476534,50.33948,12.497403
5456256,49.87722,15.22444
5453963,49.84861,16.6875
5453090,50.1575,15.61055
5457099,50.62888,14.40444
5433754,49.935,18.01
5433764,49.93083,18.03888
5617475,49.1530384,19.1300228
5455766,49.84861,14.55305
5435192,49.47694,17.98861
8015906,50.9132,14.1602
5433904,50.08833,17.68305
5433914,50.09388,17.71277
5454471,50.37638,14.86888
5434475,49.30222,17.40277
5433944,49.29166,17.40722
5454531,50.32333,14.70083
5105736,50.3922109,16.6368292
5455043,49.77833,16.03666
5455173,49.78611,16.035
5476174,50.09027,13.43416
5453279,50.67222,13.87861
5453376,50.1697107,13.722933
5475216,50.1688278,13.4228016
5455202,50.77194,14.94194
5107770,50.1308972,19.6339658
5457280,50.6731888,15.9706288
5453816,50.25972,14.06833
5475895,50.18916,12.675
5453500,50.080647,16.7564431
5453490,50.0867296,16.7486717
5473084,49.94277,14.04055
5473094,49.92777,14.02
5618215,49.3789006,18.8357554
5456659,50.91888,14.51194
5456669,50.90694,14.51194
5454882,50.80111,15.03805
5434044,50.12527,17.63805
5453619,50.2557014,13.3683633
5474315,50.1156298,12.8482787
5474316,50.1238269,12.8490369
5454632,50.9375,15.12833
5454642,50.93055,15.10888
5455360,50.52777,15.24694
5475162,48.9830197,13.7746457
5456760,50.39583,15.88416
5434262,50.0373155,17.5159887
5434595,49.05166,17.47
5434605,49.03805,17.46083
5434636,49.44,17.81861
5456940,50.58361,15.62277
5433934,49.53472,18.295
5434927,49.79611,16.63777
5474412,49.1120656,15.1628042
5454014,49.96166,15.30111
5456346,49.94972,15.27722
5456366,49.93722,15.26694
5456376,49.9575,15.29027
5434655,49.30083,16.53444
5106888,50.2005179,18.2984938
5455123,49.72916,16.36694
5455163,49.72666,16.35444
5455830,50.5,15.37638
5434675,49.01638,17.12277
5434685,49.00305,17.12361
5434214,49.925,17.90888
5475935,50.12555,12.51944
5613560,48.8528786,21.2239458
5618245,49.3060939,18.7843014
5456429,50.81444,14.5325
5456066,49.78666,15.01833
5456096,49.77555,15.03083
5475992,48.813015,14.2654059
5453070,50.155,15.56111
5613016,48.6619577,17.0474958
5105893,51.0379927,16.7499748
5105746,50.4357859,16.6586112
5435765,49.5725,16.90583
5476062,48.9046346,14.3313357
5457310,50.63805,15.93555
5433135,49.14416,16.83388
5434545,49.14333,16.82444
5476595,49.53527,13.025
5455489,50.39777,13.98138
5474612,49.3869069,14.9385029
5456039,50.75666,14.20361
5453109,50.52583,14.21444
5453819,50.4897404,13.2759587
5453859,50.487663,13.2952917
5453849,50.4901312,13.3249945
5456261,50.26583,15.14361
5476004,50.03805,13.86861
5434575,49.38472,16.08
5436115,49.14472,16.93527
5455182,50.75138,14.91833
5435615,48.81277,16.88111
8016021,48.5475468,12.1360812
5455353,49.90833,16.60305
5453380,49.9927009,16.447299
5434695,48.7325,16.9625
5101720,53.4910465,18.4559143
5456166,49.72944,15.15888
5475974,50.06527,13.8
5436065,49.46805,16.01527
5455149,50.6057384,13.8593908
5456195,49.69777,15.27027
5456006,49.84722,14.93222
5456281,50.28388,15.18583
5455700,50.3444161,15.2358137
5434705,48.79388,16.80138
5434715,48.78111,16.80305
5105300,51.2135262,16.1681751
5454579,50.3775332,13.7734812
5475202,48.9283914,13.7969138
5475152,48.9233725,13.8024749
5613716,48.4416698,17.7585877
5435472,49.2866505,18.0009952
5474282,49.42972,15.07916
5106806,50.1397517,18.6176364
5453330,50.03138,16.5075
5434725,49.55583,16.57083
5434735,49.535,16.57722
5456650,50.52416,15.53111
5454113,49.76111,15.39861
5473296,50.11888,13.35416
5455336,49.72055,14.815
5474022,49.1834626,14.3110498
5453100,50.16666,15.69611
5453523,50.03638,15.52694
5433444,49.90694,18.04694
5457060,50.58638,15.98638
5435065,49.021958,15.6067298
5435202,49.50388,17.93277
5456141,50.38194,14.54166
5456151,50.37333,14.55083
5454212,50.76111,15.04555
5455152,50.75333,15.03277
5454222,50.74722,15.06138
5457090,50.59638,15.94611
5453254,50.1275,15.18277
5433982,49.87861,17.06194
5473326,50.13027,13.26972
5453139,50.56416,14.04055
5455449,50.41027,14.05472
5455499,50.4075,14.03722
5476864,49.87527,13.99166
5455900,50.48527,15.16222
5455390,50.49,15.30277
5455391,50.50027,15.3
5455690,50.3565536,15.2153949
5455309,50.44861,13.83027
5454436,50.19972,14.36416
5454456,50.18944,14.3725
5453058,50.41416,14.43555
5475392,49.38138,14.61944
5474072,49.1052715,14.2325514
5457039,50.57194,14.28472
5456620,50.5560862,15.4175667
5453430,50.0972682,16.6589782
5433672,49.230371,18.0430107
5433682,49.2096588,18.0529852
5434977,49.75166,16.7125
5434054,50.13638,17.61388
8101073,48.2902408,14.2918619
5475142,49.0201601,13.7355975
5476365,49.64472,13.60944
5474812,48.63361,14.24305
5434042,49.52916,17.57277
5437135,48.90972,17.45833
5434052,50.22833,17.13055
5434062,50.24444,17.14333
5434072,50.22944,17.16055
5475005,50.02916,12.4575
5456599,50.99444,14.35805
5434914,50.22333,17.60861
5476764,49.90333,14.15527
5453300,50.08694,16.35777
5455839,50.55861,14.03333
5455213,49.87472,16.30388
5455203,49.88138,16.29277
5455223,49.88555,16.28
5457319,50.53694,14.11805
5457019,50.54083,14.13138
5453119,50.5325,14.13888
5434082,49.71277,17.07444
5434122,49.70138,17.07055
5434092,49.69416,17.07111
5434084,49.88722,17.73388
5454089,50.59277,13.61027
5453709,50.59111,13.61388
5454919,50.3462,13.6486735
5474702,49.44361,13.79
5454696,50.25083,14.53055
5434316,49.4005317,17.2873842
5456870,50.27277,15.82444
5476854,49.84638,13.97416
5454846,49.99333,14.16361
5474525,50.18972,12.7525
5474365,50.18555,12.75972
5454109,50.59305,13.66111
5454159,50.59694,13.64916
5475705,49.81722,12.68527
5473732,49.09111,14.73
5455780,50.52666,15.37416
5433332,49.87305,17.41916
5475455,49.82194,13.01611
5454067,50.33083,14.21944
5454149,50.59305,13.63111
5474495,50.0387524,12.8273385
5437155,48.91222,17.485
5433605,49.41027,17.71527
5454321,50.55861,15.05638
5433984,49.795,18.58666
5454599,50.36111,13.82277
5454609,50.35,13.79638
5454619,50.3431943,13.768063
5454639,50.35361,13.80611
5473805,49.36555,13.11555
5474375,50.20361,12.75166
5433942,50.05638,17.08388
5433972,50.08888,17.09111
5433962,50.06888,17.08666
5474792,48.62055,14.25666
5474802,48.62444,14.24527
5455859,50.50944,14.05944
5455879,50.52111,14.04472
5455889,50.51861,14.04222
5456999,50.51027,14.08111
5456420,50.17027,15.38222
5474492,49.2012112,15.050697
5474502,49.20996,15.058117
5105550,50.7063848,16.0032685
5473306,50.12611,13.32722
5473316,50.12944,13.30666
5476184,50.07833,13.69583
5476745,50.25333,12.40083
5473725,49.36416,13.30555
8016547,53.334718,11.4945852
5476485,50.217847,12.587572
5454822,50.89166,15.15166
5434755,49.09861,17.75166
5473405,50.03472,13.02916
5434785,49.36944,15.70972
5455746,49.86472,14.4625
5455929,50.5025,14.09305
5434162,49.825,16.91638
5453340,50.04916,16.48416
5456440,50.19,15.48666
5454003,49.87972,16.605
5103990,51.9414505,22.3903364
5434815,49.24833,16.92277
5453993,49.86777,16.84111
5434395,49.51861,17.03055
5455072,50.73972,15.22833
5454225,50.31833,14.94611
5475365,49.54833,13.31444
5454346,50.32111,14.40472
5454842,50.88638,15.16444
5434825,48.8275,17.06222
5473722,49.05361,14.75
5453456,50.14472,13.77027
5435152,49.2429302,18.0202232
5455232,50.78083,14.78777
5453114,50.19555,14.84222
5453124,50.2,14.80138
5456480,50.42611,15.57722
5474975,49.99305,12.61388
5454786,50.16833,14.71138
5456041,50.44611,14.81027
5454233,49.55611,15.53833
5437055,49.21583,17.76944
5453020,50.14138,16.10222
5433974,49.69777,18.32833
5454431,50.46277,15.04555
5475562,49.42111,14.37111
5456572,50.64722,15.21222
5617545,49.1911853,18.2278694
5475082,49.1090866,13.8672947
5455076,49.86361,14.71555
5457592,50.78722,14.98416
5457582,50.7875,14.97138
5473692,48.95055,14.86805
5473962,48.96472,14.8575
5613086,48.4330165,17.0232184
5100787,54.0359714,19.0431501
5455890,50.49333,15.18722
5475072,49.1238404,13.8832937
5456306,49.90722,15.23083
5473286,50.11333,13.38111
5473675,49.29916,13.36722
5474082,49.0919071,14.2182705
5456036,49.82194,14.93194
5456928,50.48694,14.92277
5455666,49.80944,14.26888
5433172,50.0100715,17.3172798
5456552,50.63388,15.19194
5456229,50.74222,14.2725
5456119,50.67138,14.16805
5433774,49.93194,17.94555
5457410,50.52944,16.05055
5455899,50.53805,14.05638
5434795,49.40222,15.63138
5474892,49.10777,15.4475
5475665,49.78694,12.65777
5474392,49.138181,15.113031
5453028,50.33305,14.52583
5475402,49.35972,14.58555
5434844,49.63555,17.87583
5433515,49.14916,16.97333
5613490,48.8947009,21.0133237
5474405,49.95666,12.69444
5474415,49.9588609,12.7044913
8016829,50.0044648,12.082401
5456279,50.77222,14.34611
5613013,49.0650269,18.9154544
5436695,49.37,16.04388
5456930,50.58055,15.54083
5454177,50.3800593,14.1410404
8016877,49.1980821,12.1077537
5473192,49.40138,13.88583
5476635,49.51833,12.89861
5476645,49.51,12.875
5454663,49.97444,15.7675
8016920,50.5440614,12.0364612
5613836,48.836908,17.919443
8707357,43.774703,7.4931157
5473505,50.32666,12.865
5434047,49.70305,16.74194
5453710,50.62638,16.24222
5475982,48.7887112,14.240416
5475512,49.44777,14.58027
5455256,49.53305,14.66083
5476355,49.65472,13.62277
5616730,48.7507218,21.8984945
5107946,50.3535965,20.0107404
5105540,50.6693093,16.1933497
5106906,50.1728595,18.8992953
5106907,50.1942485,18.9231576
5434855,48.80194,16.62527
5454219,50.69333,13.72361
5454239,50.70222,13.70194
5434232,50.30222,17.32
5456549,50.98416,14.33666
5456559,50.9564439,14.3902614
5456569,50.9623488,14.357537
8301820,45.4335862,9.2380891
5474775,49.46666,12.98444
5473362,49.1725,14.22055
5475552,49.44138,14.3775
5473915,49.46194,13.60805
5474435,49.9603453,12.761616
5453356,50.2025184,13.667487
5433822,49.53416,17.83527
5434252,50.01416,17.55722
5454414,50.22916,14.88166
5474895,49.74305,12.94027
5476914,49.63222,14.02194
5457169,50.65777,14.71444
5455166,49.66694,14.53916
5454772,50.95055,15.02888
2114020,53.8904864,27.5489449
5434875,48.935,16.3625
5473022,49.50972,14.03416
5476315,49.7,13.66611
5476325,49.68972,13.66277
5455036,49.91027,14.71972
5456416,49.86027,15.00472
5456426,49.86555,15.04833
8017068,50.9232,14.7413
5105720,50.14409,16.6549623
5104083,51.9759905,22.7858401
5103900,52.1759715,21.5525422
5434064,49.89444,17.7125
5434132,49.70388,17.00277
5434142,49.70277,17.01416
5453450,50.0924635,16.6295335
5475145,49.98666,13.36388
5475135,49.97166,13.34611
5454451,50.40722,14.88694
5455991,50.41916,14.91555
5454441,50.44777,14.88722
5457230,50.60694,15.84111
5434907,49.825,16.58805
5455860,50.48083,15.22611
5434952,49.75833,17.235
5456290,50.3175,15.22055
5453550,50.0038233,16.7480261
5456419,50.81138,14.49805
5454356,50.31861,14.34666
5454107,50.35972,14.27583
5475692,49.16916,14.88277
5455016,49.9325,14.70694
5454351,50.51833,14.97805
5455636,49.85361,14.26972
5454862,50.83222,15.06527
5454796,50.1364645,14.7947019
5454746,50.1452139,14.7693406
5473442,49.25638,13.97638
5434945,49.13333,16.60611
5434282,49.77666,16.94277
5455809,50.67833,14.12638
5473655,49.27527,13.46694
5455676,49.79638,14.23638
5434864,49.90944,18.03083
5454229,50.71777,13.69138
8707352,43.738234,7.4195921
5453673,50.00194,15.94638
5434292,49.75805,16.96833
5433467,49.62305,16.52444
5434955,48.79944,17.02194
5434967,49.76638,16.66611
5434985,49.085,16.42888
5435005,49.0575,15.80916
5434302,49.78416,17.43222
5453530,50.0258638,16.7530898
5435105,49.04638,16.33805
5435125,48.97694,17.31444
5435135,48.99055,17.32944
5501347,47.849421,17.2675871
5453399,50.51138,13.65777
5453699,50.5433435,13.6220944
5454099,50.5649647,13.6236367
5456710,50.49111,15.69222
5434104,49.52416,18.75111
5434114,49.50777,18.75138
5433662,49.52861,18.06833
5434603,49.68472,18.105
5455066,49.83222,14.69777
5454163,49.65694,15.37361
5474455,49.9638389,12.8325733
5454806,50.13638,14.69138
5474832,49.01555,15.37805
5455028,50.2171284,13.7045015
5453386,50.1874916,13.7025124
5435145,48.90444,17.03972
5435155,48.91194,17.02638
5475535,49.54472,12.77305
5614376,48.763663,17.5709962
5434152,49.67777,17.04833
5474940,49.20777,15.48638
5473032,49.52861,14.02472
5455296,49.76472,14.72305
5107350,50.2378389,19.1416677
5453529,50.44166,13.33055
5454263,49.57916,15.61833
5474065,50.23944,12.76388
8103144,47.6079138,15.6772482
5473175,49.78333,13.74027
5455576,49.91083,14.38361
5453337,50.2673122,13.5336988
5453929,50.4286307,13.1300389
5453939,50.4272166,13.107461
5456171,50.34416,14.54638
5453018,50.35277,14.49222
5453048,50.375,14.4675
5434326,49.34361,17.24694
5456361,50.21055,15.3
5434837,49.715,16.72444
5455326,49.73083,14.80444
5475994,50.05,13.85694
5434034,50.16805,17.57861
5454726,50.20555,14.51333
5456091,50.43555,14.64055
5454157,50.3616543,14.1330149
5453890,50.35333,16.1375
5435385,49.56833,16.08027
5510470,47.7910806,18.9588872
5435185,49.16305,17.50472
5475492,49.45027,14.63944
5475945,50.11722,12.47833
5456131,50.38611,14.58944
5434057,49.65722,16.78027
5435205,49.0325,17.375
5435215,49.45416,16.33583
5456600,50.584193,15.3519787
5474205,50.31888,12.7275
5474215,50.32888,12.72222
5474265,50.34805,12.76944
5474255,50.34916,12.75111
5474195,50.31083,12.75
5474245,50.34111,12.73027
5474512,49.221002,15.060085
5473905,49.43833,13.61027
5454366,50.28333,14.30861
5454386,50.2625,14.30222
5433022,49.55861,17.24416
5473685,49.28472,13.34388
5435245,49.13277,17.11416
5456340,50.38722,15.36027
5614476,48.9677329,18.121801
5473512,49.12472,14.60416
5473925,49.49722,13.60861
5456201,50.37388,14.91111
5454686,50.2625,14.5175
5454687,50.25583,14.52166
5454688,50.2578276,14.50755
5435265,49.14916,17.08055
5476784,49.875,14.12861
5474102,49.0540785,14.1900475
5474642,49.0650025,14.2160925
5454616,50.26,14.42138
8017573,54.0763188,9.9801573
5476844,49.85,14.01166
5453936,50.24055,14.21777
5433525,49.13666,17.04805
5435285,49.33555,17.16138
5435365,49.02194,17.74888
5473705,49.32555,13.29944
5476405,49.64222,13.51638
5455779,50.66972,14.14111
5455799,50.6725,14.10694
8707337,43.7047452,7.2615981
5615306,48.301489,18.0792408
5475062,49.1501309,13.905967
5476064,50.00333,13.99833
5454006,50.16,14.27777
5455192,50.76,14.94166
5435415,48.82555,16.49416
5474212,49.34111,15.28638
5474462,49.0192726,15.1110196
5474272,49.42555,15.1175
5435012,49.83555,17.07222
5476295,49.71694,13.63777
5456769,50.83055,14.58583
5456670,50.48638,15.52277
5456680,50.49444,15.5125
5475892,48.7899072,13.9534565
5474085,50.27361,12.78
5474185,50.29111,12.75583
5473642,48.81166,14.92277
5455062,50.72388,15.19361
5455810,50.51888,15.40777
5455656,49.82722,14.27
5453176,50.05472,15.15055
5453869,50.495619,13.2647423
5454103,49.78333,15.40416
5474182,48.92111,14.52888
5474522,49.2368768,15.0668753
5474235,50.35694,12.71916
5434272,50.024747,17.526851
5474192,48.95194,14.49833
5474122,48.82277,14.80944
5455939,50.49722,14.11916
5433912,50.11611,17.00527
5613816,48.751491,17.8361
5435395,49.56472,16.06
5453060,50.15,15.50194
5454562,50.92472,15.22416
5454376,50.30138,14.31638
5474395,50.21416,12.74555
5453486,50.15194,13.88166
5613436,47.9951189,18.1742229
5473952,48.8294433,13.7939818
5456789,50.76055,14.54722
5456430,50.24472,15.48583
5476685,50.14694,12.39916
5433522,49.3407433,18.2040867
5433532,49.3345406,18.177444
5434144,49.59861,18.00888
5476725,50.22027,12.42083
5473585,49.47722,12.8125
5434352,49.94583,17.03444
5454856,50.02416,14.22583
5454866,50.015,14.21277
5453214,50.19333,15.04527
5454554,50.18444,15.03333
5453840,50.41722,16.17083
5453870,50.40833,16.15222
5453860,50.42694,16.19194
5453850,50.44166,16.1925
5434312,49.59777,17.07027
5435175,49.20694,16.1475
5455272,50.6762137,15.3193415
5433415,49.1010277,18.0444214
5433624,49.58972,18.75444
5436855,49.33638,16.27055
5435767,49.555,15.79888
5476955,49.29694,13.15305
5474595,49.71472,13.20944
5435235,49.34472,17.21638
5475095,49.87138,13.4025
5105878,51.2996135,16.907326
5400702,49.4289295,14.9534616
5474632,49.42888,14.95361
5474652,49.424455,14.948472
5454509,50.5042567,13.7006822
5455931,50.44638,15.07333
5434872,49.64361,17.07166
5434164,49.66972,17.83333
5434170,49.685,17.80916
8018057,50.413292,12.1590451
5456470,50.33361,15.50694
5476655,49.51305,12.85
5454759,50.5891105,13.8420654
5456879,50.52722,14.67444
5454193,49.63055,15.48694
5435445,49.24777,15.77083
5435465,48.90305,15.94972
5455136,49.66666,14.62388
5453319,50.63944,13.76388
5454872,50.85527,15.09166
5455083,49.72833,16.19388
5455959,50.4775,14.19388
5457470,50.45722,16.08416
5435405,49.56166,16.12388
5453436,50.149412,13.6956575
5434362,49.5925,17.27833
5434372,49.59388,17.24111
5434382,49.60194,17.23694
5434402,49.58722,17.24416
5433032,49.57083,17.26083
5434412,49.58555,17.25444
5434392,49.61638,17.22388
5453926,50.2325,14.24472
5454576,50.24666,14.25361
5476505,50.2546128,12.5582596
5106850,49.960371,18.3388761
5436385,49.16083,16.44666
5475262,48.725,14.4475
5434242,50.27222,17.34333
5435532,50.26277,17.35333
5455239,50.54222,14.01277
5454313,49.815,16.48583
5454810,50.15583,15.78361
5456880,50.16527,15.78888
5434194,49.93416,17.90916
5434014,49.92916,17.93472
5434234,49.93861,17.88833
5434204,49.91777,17.95944
5436506,49.41797,17.282223
5104895,51.3591368,20.232588
5106060,50.6616475,17.9272072
5453930,50.27833,16.08555
5454989,50.3124807,13.7338812
5106900,50.1543853,18.7776893
5476144,50.10694,13.54444
2116640,54.5207406,30.3762318
5454119,50.61361,13.70805
5454169,50.62583,13.68472
5434642,49.51694,17.52361
5455720,50.3695471,15.1631197
5456301,50.24166,15.08611
5436705,49.33861,15.98833
5436715,49.31888,15.96666
5476424,49.59666,13.92638
5434294,50.26805,17.72222
5105879,51.3383564,16.8656288
5476814,49.83611,14.08166
5436865,49.32972,16.16777
5455162,50.76305,15.01277
5434364,49.85111,18.26611
5438034,49.8506705,18.267072
5434394,49.82888,18.28277
5434424,49.77888,18.34
5434414,49.79,18.29138
5434374,49.80944,18.29666
5434384,49.83666,18.23916
5434393,49.83472,18.28055
5434434,49.82111,18.21027
5434444,49.84194,18.19555
5435044,49.80138,18.26222
5434273,49.795614,18.230829
5434464,49.53777,18.39333
5434494,49.55055,18.38
5455540,50.36888,15.54444
5475855,50.30166,12.9575
5435505,49.49555,15.99194
5476944,49.61472,14.00861
5435555,49.00944,17.43638
5435565,49.0175,17.44555
5434472,50.18333,17.05055
5453154,50.1875,14.8925
5104590,51.6492473,17.8056254
5474755,49.5175,13.04277
5435475,49.42305,17.7425
5434224,49.91888,17.86944
5453054,50.20583,14.74611
5435575,49.2025,17.53111
5435635,49.20027,17.54694
5473435,50.03888,12.88694
5454516,50.21,14.27
5475882,48.8063096,13.9387838
5474445,49.9566253,12.7849823
5473872,48.9407535,14.0545013
5453034,50.25361,14.61416
5454040,50.24333,16.06305
5105827,50.9305884,17.2977609
5434585,49.35027,16.13666
5474915,49.78611,12.84583
5454826,50.11611,14.61055
5474292,49.45972,15.01694
5475522,49.4475,14.535
5456489,50.9483632,14.4630318
5614416,48.7806242,17.6438356
5453613,50.03166,15.7575
5454633,50.02416,15.75083
5453623,50.03027,15.66944
5453643,50.03111,15.78888
5454613,50.04527,15.74277
5457600,50.06166,15.74805
5453633,50.03166,15.72388
5453663,50.02722,15.83055
5434514,49.73611,18.30305
5453646,50.095,14.16527
5474925,49.82111,12.78
8103135,47.696056,15.8632084
5473895,49.39111,13.62027
5455806,49.83361,14.62555
5454190,50.12194,16.30555
5474252,49.41944,15.22222
5475902,48.7835295,13.9866681
5474275,50.36555,12.77333
5475655,49.77083,12.67916
5457179,50.6775,14.71805
5453707,50.33583,13.95861
5475816,50.3675,13.11277
5454223,49.57611,15.5525
5475206,50.1353317,13.4340649
5434922,50.00416,17.04
5434522,50.00055,17.03027
5455726,49.87916,14.42833
5437105,48.87888,17.27361
5455716,49.87638,14.41055
5453190,50.17361,16.04583
5476945,49.32,13.17861
5434524,49.89416,18.54916
5474132,48.84555,14.75583
5457070,50.60166,16.00333
5474852,49.04444,15.39777
5453116,50.08972,15.02694
5613746,48.5962867,17.8147969
5473545,49.41444,12.85861
5457000,50.53416,15.81277
5454262,50.72722,15.03527
8018383,50.9624776,13.9284303
5433195,49.037462,17.843116
5433075,49.38722,17.18861
5473602,49.35388,14.70611
5474945,49.86166,12.73
5475115,49.93083,13.37944
5455543,50.00888,15.96138
8018411,50.5060324,12.1296639
5455252,50.70138,15.3175
5455823,49.52888,15.39861
5456586,50.04916,15.01583
5456606,50.04527,15.02388
5454090,50.03861,16.16194
5474035,50.21083,12.34444
5476035,49.77694,13.16555
5476032,48.8641493,14.3509237
5457029,50.54972,14.20583
5455680,50.23472,15.7925
5455820,50.51416,15.38666
5455906,49.87833,14.875
5473275,49.74333,13.38777
5475295,49.73666,13.37472
5475046,49.78638,13.38527
5475045,49.76805,13.40027
5473265,49.75861,13.41611
5475305,49.72166,13.38305
5474655,49.74027,13.3675
5473995,49.72444,13.41916
5474815,49.75138,13.30333
5475055,49.80388,13.39611
5474665,49.74166,13.34777
5475315,49.71305,13.33666
5474656,49.74722,13.32638
5475525,49.51333,12.81138
5435382,50.075003,17.448234
5473795,49.34611,13.13555
5475236,50.2235185,13.4043592
5473045,50.25277,12.17611
5457210,50.60055,15.62444
5435605,48.83722,16.85388
5453580,50.0904973,16.8492882
5453836,50.21805,14.15555
5455379,50.46916,13.95666
5453234,50.14916,15.12416
5435637,49.60027,15.65694
5454253,49.61027,15.615
5454143,49.65083,15.45611
5453950,50.29138,16.07861
5454843,49.79333,15.98111
5434454,49.77888,18.19
5453089,50.51083,14.2675
5454656,50.20444,14.61
5475952,48.7994496,14.1203132
5453800,50.51305,16.21166
5433246,49.45055,17.86805
5434775,49.0685287,17.7112159
5456356,49.92416,15.25916
5455063,49.71861,16.26444
5475962,48.7986248,14.1479747
5434544,49.57416,17.85583
5453579,50.3364023,13.3505069
5455113,49.72055,16.32555
5475037,50.08611,12.27194
5455103,49.72111,16.29111
5457150,50.64861,15.45694
5457140,50.66666,15.45083
5436355,49.155,16.75
5475752,49.22027,15.17833
5436255,48.92388,16.66888
5433165,49.0806882,17.9668906
5435825,49.10277,16.60555
5434615,49.04611,17.52722
5614396,48.7760627,17.6156971
8018456,50.943243,14.137693
5473425,50.03527,12.93305
5454909,50.36027,13.69138
5434515,49.32055,17.36138
5455286,49.73777,14.78222
5473575,49.45888,12.81472
5435512,49.91,16.92277
5436545,49.1544134,18.0426226
5475155,50.02388,13.37472
5453280,50.08361,16.315
5474305,50.43,12.73888
5474295,50.41888,12.73416
5433562,50.08,16.96333
5474485,50.0182497,12.8220058
5436265,48.94111,16.63111
5617695,49.1228446,18.4313714
5455769,50.67055,14.15694
5455789,50.6875,14.1875
5436235,49.23916,16.04111
5454859,50.4153922,13.6860807
5475762,49.23694,15.21222
5474312,49.42138,14.86527
5453096,50.11111,14.92222
5455096,49.83722,14.67638
5455816,49.84166,14.65138
5435685,48.75055,16.85194
5476122,49.25777,13.84972
5473832,49.0151405,14.0084318
5473842,49.0056119,13.9976648
5455773,49.89388,15.63361
5455819,50.5725,14.03611
5457236,50.0875,14.43444
5457076,50.0825,14.43527
5457016,50.02777,14.40666
5457036,50.10222,14.43916
5454136,50.09944,14.43916
5453016,50.08222,14.59833
5453006,50.08361,14.61777
5457116,50.06444,14.36194
5457066,50.09666,14.39944
5453036,50.08805,14.56944
5457261,50.065583,14.470797
5457086,50.04027,14.38666
5457256,50.11055,14.43944
5457046,50.1060856,14.4374138
5454946,50.03277,14.34861
5457346,50.04777,14.56555
5457096,50.055,14.53555
5457107,50.05555,14.37166
5457287,50.04222,14.46333
5457356,50.13472,14.55583
5453056,50.08694,14.66361
5454976,50.01361,14.62611
5455526,49.99027,14.40416
5457156,50.03388,14.44611
5457366,50.0975,14.54277
5457176,50.10055,14.50138
5457386,50.00333,14.40305
5457027,50.11222,14.39555
5453256,49.98583,14.36416
5457206,50.08388,14.31027
5454766,50.12277,14.57138
5454506,50.13166,14.39444
5457226,50.06111,14.40777
5458117,50.063164,14.4067061
5457146,50.06111,14.34083
5457306,50.0675,14.49055
5454956,50.03361,14.59111
5457266,50.095,14.34638
5457396,50.00694,14.38805
5457276,50.065,14.44638
5457316,50.11222,14.49722
5457106,50.055127,14.377841
5457279,50.062291,14.503587
5455536,49.97055,14.39972
5454046,50.06416,14.29722
5457336,50.14861,14.51944
5454926,50.03222,14.30805
5453026,50.04722,14.40472
5453110,50.175,15.73138
5473124,49.86861,13.92888
5433495,48.84833,16.37027
5473772,49.1474037,14.1407132
8101588,48.3559519,14.5226531
5615750,48.9834031,21.2489735
5453299,50.66083,13.83777
5434652,49.50277,17.48472
5455129,50.63083,13.84222
5454833,49.8325,15.96166
5455132,50.72833,15.11555
5455776,49.86361,14.53222
5456980,50.54722,15.69611
5435705,49.4725,17.12944
5435725,49.47888,17.11138
5453470,50.0990652,16.7538777
5473345,50.08944,13.20694
5473382,49.2125,14.21166
5473372,49.19638,14.2225
5436455,49.41861,16.36694
5108443,49.7934749,22.7737284
5108310,50.0671607,22.5032323
5433394,49.61694,18.36166
5107590,49.974984,18.9534358
5435775,49.53027,16.95694
5100670,54.7148824,18.4086265
5475984,50.055,13.81666
5455053,49.75444,16.08166
5455153,49.75222,16.09277
5475662,49.26333,14.13111
5456486,49.96722,15.10583
5455056,49.86111,14.69861
5453746,50.29083,14.02916
5455509,50.37666,13.93638
5475652,49.29611,14.14305
5474662,49.30805,14.14888
5475642,49.31361,14.16138
5473092,49.3125,14.13583
5475653,49.32694,14.11027
5434562,50.27861,17.25972
5617725,49.1137422,18.3272612
5475872,48.8485328,13.9107404
5453629,50.3194169,13.3452197
5454150,50.16083,16.41916
5475425,49.78861,13.09027
5474855,49.78638,13.12916
5456246,49.85527,15.22416
5455023,49.82416,16.01861
5456860,50.2525,15.81777
5475022,49.2181902,13.8940183
5474635,49.72333,13.12472
5453513,50.03972,15.57388
5434662,49.44694,17.445
5453030,50.1525,15.40722
5475355,49.575,13.3225
5475345,49.60055,13.29888
5435737,49.56944,15.7425
5435747,49.57916,15.7175
5434574,49.63583,18.14222
5476904,49.68888,14.00305
5474953,49.6733425,14.000562
5434702,49.63777,17.14527
5476345,49.66277,13.65055
5476335,49.67027,13.66555
5453406,50.1400011,13.6345927
